,Location,Property subtype,Price,Number of bedrooms,Living area,Kitchen,Furnished,Open fireplace,Terrace,Garden,Surface area land,Pool,Condition
2106,Brugge,HOUSE,332000.0,3.0,145.0,False,False,False,False,False,654.0,False,False
2108,Roeselare,HOUSE,490000.0,5.0,194.0,False,False,False,True,False,2575.0,False,False
2110,Halle-Vilvoorde,HOUSE,749000.0,3.0,170.0,True,False,False,False,False,2082.0,False,False
2111,Sint-Niklaas,HOUSE,229000.0,3.0,112.0,False,False,False,True,False,80.0,False,False
2112,Brugge,HOUSE,310000.0,2.0,145.0,True,False,False,True,True,130.0,False,True
2113,Liège,HOUSE,139000.0,3.0,96.0,True,False,False,False,False,0.0,False,True
2115,Charleroi,MIXED_USE_BUILDING,680000.0,4.0,280.0,False,False,False,True,False,100.0,False,True
2116,Roeselare,HOUSE,288000.0,4.0,182.0,True,False,True,True,True,596.0,False,True
2118,Tournai-Mouscron,HOUSE,179000.0,3.0,150.0,True,False,False,True,True,539.0,False,True
2119,Gent,HOUSE,369000.0,3.0,185.0,True,False,False,True,True,915.0,False,True
2120,Ohey,HOUSE,99000.0,2.0,115.0,False,False,False,False,False,446.0,False,True
2121,Mechelen,HOUSE,248000.0,2.0,150.0,False,False,False,True,True,200.0,False,True
2122,Grivegnée,HOUSE,189000.0,4.0,150.0,True,False,False,False,False,60.0,False,True
2125,Gent,HOUSE,495000.0,4.0,171.0,True,False,False,True,True,107.0,False,True
2126,Nivelles,HOUSE,450000.0,4.0,155.0,True,False,True,False,True,650.0,False,False
2128,Veurne,HOUSE,355000.0,5.0,279.0,False,False,False,False,False,367.0,False,True
2130,Oostende,HOUSE,429000.0,4.0,210.0,True,False,False,True,False,137.0,False,True
2131,Huy,HOUSE,275000.0,3.0,125.0,True,False,True,True,True,762.0,False,True
2132,Gent,VILLA,995000.0,3.0,188.0,True,False,True,True,False,1547.0,False,True
2134,Oudenaarde,HOUSE,299000.0,3.0,261.0,True,False,False,True,True,970.0,False,True
2137,Tournai-Mouscron,HOUSE,190000.0,3.0,155.0,True,False,False,True,True,0.0,False,True
2139,Saint-Nicolas,HOUSE,180000.0,3.0,135.0,False,False,False,False,False,145.0,False,False
2145,Gent,HOUSE,264000.0,3.0,123.0,True,False,False,True,False,57.0,False,True
2146,Molenbeek-Saint-Jean - Sint-Jans-Molenbeek,HOUSE,367000.0,3.0,180.0,True,False,False,True,True,174.0,False,True
2149,Huy,HOUSE,350000.0,4.0,160.0,True,False,False,True,True,1782.0,False,True
2154,Oostende,VILLA,529000.0,4.0,202.0,True,False,False,True,True,725.0,False,True
2159,Roeselare,HOUSE,310000.0,4.0,135.0,True,False,False,True,True,211.0,False,True
2160,Leuven,VILLA,750000.0,5.0,429.0,False,False,False,False,False,1369.0,False,False
2161,Dinant,HOUSE,56000.0,2.0,58.0,False,False,True,False,True,0.0,False,True
2164,Marche-en-Famenne,HOUSE,229000.0,2.0,236.0,False,False,False,False,False,500.0,False,True
2165,Oostende,VILLA,349500.0,3.0,120.0,True,False,False,True,True,481.0,False,True
2166,Aalst,HOUSE,409000.0,3.0,175.0,True,False,False,True,True,293.0,False,True
2167,Marche-en-Famenne,VILLA,295000.0,4.0,187.0,False,False,False,False,False,756.0,False,False
2168,Huy,HOUSE,260000.0,5.0,220.0,True,False,False,True,True,292.0,False,True
2169,Antwerpen,HOUSE,369000.0,0.0,156.0,False,False,False,False,False,186.0,False,True
2171,Éghezée,HOUSE,252000.0,3.0,145.0,False,False,False,True,False,394.0,False,True
2173,Tournai-Mouscron,VILLA,279000.0,2.0,164.0,False,False,False,True,True,800.0,False,True
2175,Dinant,MIXED_USE_BUILDING,450000.0,4.0,300.0,False,False,False,False,False,1578.0,False,True
2179,Antwerpen,OTHER_PROPERTY,329000.0,2.0,135.0,True,True,False,False,False,40.0,False,False
2180,Eeklo,VILLA,499500.0,4.0,240.0,False,False,True,True,True,752.0,False,True
2181,Dinant,HOUSE,720000.0,5.0,280.0,True,False,False,True,True,2580.0,True,True
2182,Schaerbeek - Schaarbeek,MIXED_USE_BUILDING,1395000.0,0.0,507.0,False,False,False,True,False,180.0,False,False
2190,Halle-Vilvoorde,HOUSE,435000.0,2.0,100.0,False,False,False,True,False,623.0,False,False
2192,Leuven,APARTMENT_BLOCK,569000.0,4.0,400.0,False,True,False,True,True,3000.0,False,True
2199,Verviers,HOUSE,349000.0,4.0,144.0,False,False,False,True,False,1037.0,False,True
2200,Philippeville,HOUSE,173000.0,3.0,140.0,True,False,False,False,True,561.0,False,True
2201,Charleroi,HOUSE,149999.0,3.0,156.0,True,False,False,True,False,230.0,False,True
2202,Thuin,HOUSE,189999.0,3.0,143.0,True,False,False,True,True,650.0,False,True
2203,Charleroi,HOUSE,184999.0,3.0,200.0,True,False,False,False,False,118.0,False,True
2205,Charleroi,HOUSE,95000.0,3.0,85.0,True,False,False,True,False,70.0,False,True
2208,Ixelles - Elsene,HOUSE,1450000.0,5.0,256.0,True,False,False,True,True,206.0,False,True
2213,Turnhout,APARTMENT_BLOCK,1695000.0,12.0,660.0,True,False,False,True,False,504.0,False,True
2214,Turnhout,APARTMENT_BLOCK,795000.0,6.0,316.0,True,False,False,True,False,252.0,False,True
2215,Mechelen,HOUSE,475000.0,3.0,158.0,True,False,False,True,False,1392.0,False,True
2216,Halle-Vilvoorde,HOUSE,415000.0,4.0,170.0,False,False,False,True,False,779.0,False,True
2217,Dendermonde,HOUSE,245000.0,3.0,136.0,False,False,False,True,False,105.0,False,True
2218,Halle-Vilvoorde,HOUSE,370000.0,7.0,210.0,True,False,False,True,False,1.0,False,True
2219,Schaerbeek - Schaarbeek,APARTMENT_BLOCK,449000.0,5.0,270.0,True,False,False,True,False,0.0,False,True
2221,Beyne-Heusay,APARTMENT_BLOCK,430000.0,4.0,204.0,True,False,False,True,True,0.0,False,True
2223,Nivelles,HOUSE,360000.0,3.0,140.0,True,False,False,True,False,559.0,False,True
2224,Charleroi,HOUSE,356000.0,5.0,448.0,True,False,False,True,False,0.0,False,True
2225,Charleroi,MIXED_USE_BUILDING,356000.0,7.0,448.0,True,False,False,True,False,0.0,False,True
2227,Halle-Vilvoorde,HOUSE,395000.0,4.0,165.0,True,False,False,True,False,0.0,False,True
2228,Liège,HOUSE,330000.0,3.0,167.0,True,False,False,True,False,118.0,False,True
2230,Kortrijk,HOUSE,169000.0,3.0,190.0,True,False,False,True,True,0.0,False,True
2231,Leuven,HOUSE,395000.0,4.0,200.0,True,False,False,True,False,1000.0,False,True
2233,Gent,HOUSE,599000.0,7.0,431.0,False,False,False,False,True,13000.0,False,True
2234,Halle-Vilvoorde,HOUSE,425000.0,5.0,250.0,True,False,False,True,False,631.0,False,True
2235,Mons,APARTMENT_BLOCK,215000.0,2.0,150.0,False,False,False,True,True,200.0,False,True
2236,Turnhout,HOUSE,410000.0,5.0,230.0,True,False,False,True,False,449.0,False,True
2240,Charleroi,HOUSE,89900.0,2.0,90.0,False,False,False,False,True,139.0,False,True
2241,Charleroi,HOUSE,179000.0,5.0,180.0,False,True,False,True,False,0.0,False,True
2242,Neufchâteau,HOUSE,215000.0,5.0,256.0,False,False,False,True,True,1040.0,False,False
2243,Neufchâteau,HOUSE,330000.0,5.0,200.0,False,False,False,True,True,820.0,False,True
2244,Charleroi,VILLA,450000.0,6.0,311.0,True,False,False,True,True,5413.0,False,True
2245,Leuven,HOUSE,323150.0,3.0,161.0,False,False,False,True,True,547.0,False,True
2246,Ville de Bruxelles - Stad Brussel,HOUSE,369000.0,3.0,150.0,False,False,False,True,False,150.0,False,True
2248,Namur,APARTMENT_BLOCK,385000.0,3.0,200.0,True,False,False,False,False,0.0,False,False
2253,Bassenge,VILLA,370000.0,3.0,169.0,True,False,False,True,True,1000.0,True,True
2254,Gent,HOUSE,362500.0,2.0,136.0,True,False,False,True,True,0.0,False,True
2255,Tournai-Mouscron,HOUSE,229000.0,3.0,132.0,True,False,False,True,False,200.0,False,True
2256,Ath,VILLA,359000.0,3.0,146.0,True,False,False,True,False,840.0,False,True
2257,Tournai-Mouscron,HOUSE,129000.0,2.0,177.0,True,False,False,True,True,570.0,False,True
2258,Sint-Niklaas,HOUSE,375000.0,3.0,140.0,True,False,False,True,True,243.0,False,True
2260,Halle-Vilvoorde,HOUSE,389000.0,3.0,206.0,True,False,False,True,True,152.0,False,True
2261,Mechelen,HOUSE,378000.0,3.0,173.0,True,False,False,True,False,129.0,False,True
2264,Charleroi,HOUSE,129000.0,2.0,115.0,False,False,False,True,True,180.0,False,True
2265,Verviers,HOUSE,283000.0,3.0,141.0,False,False,False,True,False,189.0,False,True
2266,Tournai-Mouscron,HOUSE,284000.0,3.0,167.0,True,False,False,True,True,253.0,False,True
2267,Waremme,HOUSE,159169.0,1.0,80.0,True,False,False,False,True,288.0,False,True
2268,Waremme,HOUSE,235000.0,3.0,145.0,True,False,False,False,True,368.0,False,True
2269,Waremme,HOUSE,165239.0,2.0,107.0,False,False,False,True,True,331.0,False,True
2270,Antwerpen,HOUSE,239000.0,8.0,230.0,False,False,False,True,False,98.0,False,True
2271,Angleur,HOUSE,99000.0,2.0,68.0,False,False,False,False,False,155.0,False,True
2273,Hasselt,HOUSE,295000.0,3.0,140.0,True,False,False,True,False,664.0,False,True
2278,Halle-Vilvoorde,HOUSE,399000.0,3.0,196.0,True,False,False,True,False,321.0,False,True
2280,Charleroi,HOUSE,160000.0,3.0,120.0,True,False,False,True,False,92.0,False,True
2282,Woluwe-Saint-Lambert - Sint-Lambrechts-Woluwe,HOUSE,545000.0,3.0,165.0,True,False,False,True,True,121.0,False,True
2284,Gent,HOUSE,485000.0,3.0,136.0,True,False,False,True,False,94.0,False,True
2285,Aalst,HOUSE,350000.0,5.0,273.0,True,False,True,True,True,502.0,False,False
2288,,TOWN_HOUSE,249000.0,4.0,135.0,False,False,False,True,True,294.0,False,True
2290,Tongeren,HOUSE,269000.0,3.0,169.0,False,False,False,False,False,679.0,False,True
2291,Halle-Vilvoorde,HOUSE,339000.0,3.0,166.0,True,False,False,False,True,124.0,False,True
2293,Angleur,HOUSE,115000.0,3.0,110.0,False,False,False,False,False,45.0,False,True
2294,Turnhout,HOUSE,366000.0,3.0,225.0,True,False,False,True,False,692.0,False,True
2295,Halle-Vilvoorde,HOUSE,475000.0,3.0,180.0,True,False,True,True,True,521.0,False,True
2296,Halle-Vilvoorde,HOUSE,365000.0,3.0,132.0,True,False,False,False,True,105.0,False,True
2297,Wépion,HOUSE,350000.0,2.0,100.0,True,False,False,True,True,9.0,False,True
2298,Leuven,HOUSE,209000.0,1.0,75.0,True,False,False,True,False,80.0,False,True
2299,Antwerpen,HOUSE,355000.0,2.0,165.0,True,False,False,True,False,55.0,False,True
2302,Kortrijk,HOUSE,330000.0,3.0,137.0,True,False,False,True,False,661.0,False,True
2303,Leuven,VILLA,765000.0,3.0,200.0,True,False,True,True,True,1406.0,False,True
2311,Dendermonde,MANSION,775000.0,4.0,363.0,True,False,True,False,True,686.0,False,True
2312,Roeselare,HOUSE,235000.0,2.0,90.0,True,False,False,True,True,380.0,False,True
2313,Oudenaarde,HOUSE,152000.0,2.0,95.0,False,True,False,False,False,98.0,False,True
2314,Veurne,HOUSE,595000.0,3.0,231.0,False,False,False,True,True,0.0,False,True
2317,Gent,HOUSE,419000.0,4.0,187.0,False,False,False,False,False,408.0,False,True
2318,Gent,HOUSE,447000.0,3.0,165.0,False,False,False,True,True,342.0,False,True
2319,Gent,HOUSE,1550000.0,9.0,389.0,False,False,False,True,False,141.0,False,True
2322,Kortrijk,HOUSE,199000.0,4.0,133.0,True,False,False,False,True,150.0,False,True
2324,Aalst,MIXED_USE_BUILDING,725000.0,3.0,265.0,False,False,False,False,False,1.0,False,True
2334,Tongeren,HOUSE,449000.0,4.0,320.0,True,False,False,False,True,864.0,False,False
2336,Tongeren,HOUSE,239918.0,3.0,126.0,False,False,False,False,False,327.0,False,True
2340,Leuven,VILLA,749000.0,5.0,286.0,True,False,True,False,True,984.0,False,True
2343,Gent,HOUSE,279000.0,3.0,208.0,True,False,False,True,True,355.0,False,True
2344,Brugge,HOUSE,695000.0,3.0,150.0,True,False,False,True,False,117.0,False,True
2350,Mechelen,HOUSE,250000.0,2.0,93.0,True,False,False,True,False,54.0,False,True
2351,Hasselt,HOUSE,550000.0,3.0,168.0,False,False,False,True,False,3073.0,False,True
2352,Dendermonde,HOUSE,425000.0,4.0,175.0,False,False,False,False,True,665.0,False,True
2353,Aalst,MIXED_USE_BUILDING,280000.0,3.0,355.0,True,False,False,False,False,330.0,False,False
2354,Aalst,HOUSE,205000.0,3.0,180.0,True,False,False,False,True,294.0,False,True
2355,Verviers,MANSION,245000.0,6.0,240.0,False,False,False,True,True,266.0,False,True
2356,Tongeren,VILLA,565000.0,3.0,248.0,True,False,False,False,True,833.0,False,True
2358,Oudenaarde,HOUSE,247500.0,4.0,153.0,False,False,False,True,True,210.0,False,True
2359,Oudenaarde,HOUSE,329000.0,3.0,118.0,False,False,False,True,True,530.0,False,True
2360,Aalst,HOUSE,299000.0,3.0,180.0,False,False,False,True,True,626.0,False,True
2361,Ath,HOUSE,470000.0,4.0,267.0,False,False,False,True,True,5000.0,False,True
2363,Mechelen,EXCEPTIONAL_PROPERTY,480000.0,2.0,180.0,True,False,True,True,True,7800.0,False,True
2365,Mons,VILLA,340000.0,3.0,160.0,False,False,False,True,True,0.0,False,True
2376,Gent,HOUSE,388000.0,3.0,144.0,False,False,False,False,True,130.0,False,False
2378,Fosses-la-Ville,HOUSE,125000.0,3.0,90.0,True,False,False,True,True,198.0,False,True
2379,Fosses-la-Ville,HOUSE,130000.0,2.0,85.0,True,False,False,False,True,256.0,False,True
2380,Turnhout,HOUSE,199000.0,2.0,125.0,False,False,False,False,True,710.0,False,True
2381,Oostende,BUNGALOW,299000.0,3.0,80.0,False,True,False,False,True,721.0,False,True
2384,Charleroi,HOUSE,130000.0,2.0,100.0,True,False,False,False,False,100.0,False,True
2385,Gent,HOUSE,478000.0,4.0,207.0,True,False,False,False,True,0.0,False,True
2386,Kortrijk,HOUSE,119500.0,3.0,100.0,True,False,False,False,False,163.0,False,True
2387,Soignies,HOUSE,165000.0,2.0,80.0,True,False,False,True,True,371.0,False,True
2389,Mechelen,HOUSE,315000.0,3.0,349.0,False,False,False,True,True,192.0,False,True
2391,Wépion,HOUSE,189000.0,3.0,120.0,False,False,True,False,True,126.0,False,True
2392,Profondeville,CHALET,190000.0,2.0,67.0,True,False,False,True,True,600.0,False,True
2393,Assesse,HOUSE,485000.0,4.0,240.0,True,False,True,False,False,1014.0,False,True
2394,Ekeren,HOUSE,424000.0,5.0,255.0,False,False,False,False,True,0.0,False,True
2395,Ekeren,APARTMENT_BLOCK,424000.0,5.0,255.0,False,False,False,False,True,0.0,False,True
2396,Berchem-Sainte-Agathe - Sint-Agatha-Berchem,HOUSE,279000.0,4.0,141.0,True,False,False,False,True,176.0,False,True
2397,Turnhout,HOUSE,285000.0,3.0,214.0,True,False,False,False,False,0.0,False,True
2398,Dendermonde,HOUSE,414000.0,3.0,300.0,True,False,True,True,True,525.0,False,True
2399,Gent,HOUSE,549000.0,5.0,259.0,True,False,False,False,True,334.0,False,False
2400,Gent,HOUSE,795000.0,4.0,332.0,True,False,False,False,False,0.0,False,False
2401,Oostende,TOWN_HOUSE,248000.0,3.0,151.0,True,False,False,False,True,101.0,False,True
2403,Kortrijk,HOUSE,445000.0,4.0,174.0,True,False,False,False,True,463.0,False,True
2404,Eeklo,HOUSE,270000.0,2.0,135.0,False,False,False,False,False,220.0,False,True
2405,Hasselt,HOUSE,239000.0,2.0,193.0,True,False,False,True,True,108.0,False,True
2407,Gent,HOUSE,349000.0,2.0,147.0,True,False,False,True,True,69.0,False,True
2408,Eeklo,VILLA,365000.0,3.0,168.0,False,False,False,True,False,753.0,False,True
2409,Turnhout,VILLA,1495000.0,5.0,585.0,True,False,False,False,True,2042.0,True,True
2410,Gent,HOUSE,299000.0,4.0,132.0,False,False,False,False,False,61.0,False,True
2411,Dendermonde,HOUSE,189000.0,4.0,230.0,False,False,False,False,True,150.0,False,False
2412,Ieper,HOUSE,215000.0,3.0,139.0,False,False,False,False,True,300.0,False,False
2413,Sint-Niklaas,HOUSE,210000.0,2.0,90.0,True,False,False,True,False,245.0,False,True
2414,Halle-Vilvoorde,VILLA,1175000.0,5.0,480.0,False,False,False,False,True,0.0,False,False
2416,Roeselare,HOUSE,270000.0,5.0,174.0,True,False,False,False,False,145.0,False,True
2417,Roeselare,HOUSE,279000.0,3.0,148.0,True,False,False,False,True,173.0,False,True
2418,Halle-Vilvoorde,HOUSE,599000.0,3.0,118.0,False,False,False,False,False,1820.0,False,False
2419,Halle-Vilvoorde,HOUSE,295000.0,3.0,148.0,False,False,False,False,False,468.0,False,False
2420,Sint-Niklaas,HOUSE,650000.0,5.0,347.0,True,False,False,True,True,606.0,False,True
2421,Ranst,VILLA,745000.0,5.0,266.0,True,False,False,True,True,1035.0,True,True
2422,La Louvière,HOUSE,95000.0,2.0,97.0,True,False,False,False,False,150.0,False,True
2423,Tournai-Mouscron,HOUSE,199000.0,4.0,140.0,True,False,False,False,False,0.0,False,True
2424,Thuin,HOUSE,239000.0,3.0,162.0,False,False,False,False,False,0.0,False,True
2426,Dendermonde,HOUSE,399999.0,3.0,166.0,True,False,True,True,False,260.0,False,True
2427,Seraing,HOUSE,590000.0,4.0,350.0,False,False,True,True,True,2684.0,False,False
2428,Marche-en-Famenne,CHALET,199000.0,2.0,65.0,True,True,False,False,True,965.0,False,True
2429,Marche-en-Famenne,CHALET,259000.0,3.0,65.0,True,True,False,True,True,884.0,False,True
2430,Edegem,HOUSE,569000.0,4.0,220.0,False,False,True,True,True,289.0,False,True
2431,Aalst,VILLA,945000.0,4.0,450.0,True,False,False,True,True,3073.0,False,True
2434,Halle-Vilvoorde,TOWN_HOUSE,315000.0,3.0,192.0,True,False,False,True,True,192.0,False,True
2435,Turnhout,HOUSE,255000.0,3.0,176.0,True,False,False,False,True,165.0,False,True
2436,Deurne,HOUSE,385000.0,4.0,172.0,True,False,False,False,False,110.0,False,True
2437,Deurne,MANSION,385000.0,4.0,172.0,True,False,False,False,False,110.0,False,True
2438,Philippeville,HOUSE,90000.0,0.0,85.0,False,False,False,False,False,0.0,False,False
2439,Philippeville,HOUSE,225000.0,3.0,190.0,True,False,False,True,False,419.0,False,False
2444,Ath,HOUSE,300000.0,3.0,185.0,False,False,False,True,True,790.0,False,True
2445,Nivelles,HOUSE,360000.0,3.0,138.0,True,False,False,False,False,223.0,False,False
2446,Dinant,HOUSE,100000.0,4.0,140.0,True,False,False,False,True,692.0,False,True
2448,Tielt,HOUSE,320000.0,3.0,127.0,True,False,False,False,True,340.0,False,True
2449,Schoten,HOUSE,439000.0,3.0,231.0,True,False,True,False,True,122.0,False,True
2450,Jette,MANSION,1185000.0,4.0,450.0,True,False,True,False,False,320.0,False,False
2452,Halle-Vilvoorde,HOUSE,349000.0,4.0,200.0,False,False,False,True,True,13200.0,False,True
2459,Bassenge,FARMHOUSE,179000.0,3.0,153.0,True,False,True,False,False,0.0,False,True
2460,Tournai-Mouscron,HOUSE,360000.0,3.0,190.0,True,False,False,False,False,1017.0,False,False
2461,Roeselare,HOUSE,395000.0,3.0,145.0,True,False,False,True,True,1213.0,False,True
2463,Aalst,HOUSE,299000.0,3.0,190.0,True,False,False,True,True,331.0,False,True
2464,Waremme,BUNGALOW,300000.0,2.0,130.0,True,False,False,True,True,716.0,False,True
2465,Waremme,VILLA,300000.0,6.0,240.0,True,False,False,True,True,716.0,False,True
2478,Mons,HOUSE,135000.0,3.0,160.0,False,False,False,True,False,150.0,False,False
2479,Turnhout,HOUSE,324890.0,3.0,222.0,True,False,False,True,False,572.0,False,True
2482,Fosses-la-Ville,HOUSE,170000.0,5.0,250.0,True,False,False,False,False,518.0,False,True
2483,Ixelles - Elsene,APARTMENT_BLOCK,535000.0,4.0,200.0,False,False,False,False,True,207.0,False,True
2492,Waremme,HOUSE,190000.0,3.0,162.0,True,False,False,True,True,1192.0,False,True
2494,Halle-Vilvoorde,HOUSE,550000.0,3.0,232.0,False,False,False,True,True,379.0,False,True
2495,Malle,VILLA,575000.0,5.0,308.0,True,False,False,True,True,1675.0,False,True
2496,Stabroek,HOUSE,449000.0,4.0,174.0,True,False,False,True,True,215.0,False,True
2497,Brugge,HOUSE,285000.0,3.0,197.0,True,False,True,True,True,630.0,False,True
2498,Tielt,HOUSE,325000.0,3.0,161.0,False,False,False,False,False,281.0,False,True
2499,Veurne,HOUSE,365000.0,3.0,207.0,False,False,False,True,False,222.0,False,True
2500,Mons,HOUSE,215000.0,6.0,150.0,True,False,False,False,True,232.0,False,False
2501,Mons,HOUSE,200000.0,6.0,180.0,True,False,False,False,True,69.0,False,False
2502,Roeselare,HOUSE,345000.0,3.0,174.0,True,False,False,True,True,207.0,False,True
2503,Aalst,HOUSE,400000.0,3.0,203.0,False,False,False,True,True,171.0,False,False
2504,Charleroi,HOUSE,370000.0,5.0,328.0,True,False,False,False,False,2361.0,False,True
2506,Turnhout,HOUSE,360000.0,4.0,177.0,True,False,False,True,True,429.0,False,False
2507,Turnhout,HOUSE,299000.0,4.0,178.0,True,False,False,False,True,233.0,False,True
2508,Mechelen,HOUSE,269000.0,2.0,141.0,True,False,False,False,True,110.0,False,True
2509,Mechelen,HOUSE,177000.0,2.0,92.0,True,False,False,False,True,141.0,False,True
2511,Ranst,HOUSE,259000.0,2.0,130.0,True,False,False,True,False,98.0,False,True
2512,Kortrijk,BUNGALOW,269000.0,3.0,126.0,False,False,False,False,False,465.0,False,True
2513,Oostende,HOUSE,388000.0,3.0,159.0,True,False,False,False,False,406.0,False,True
2514,Oostende,HOUSE,392000.0,3.0,166.0,True,False,False,False,False,369.0,False,True
2515,Mons,HOUSE,285000.0,8.0,485.0,True,False,False,False,False,2110.0,False,True
2516,Nivelles,HOUSE,320000.0,3.0,110.0,False,False,False,False,True,80.0,False,True
2517,Nivelles,HOUSE,220000.0,3.0,110.0,False,False,False,False,False,80.0,False,True
